"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","New_Date"
"Heduit","Carolann","w","FRA","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","UB",10,5.9,6.466,NA,12.366,"Apr 2022"
"Heffernan","Jane","w","IRL","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","FX",26,4,6.75,NA,10.75,"Sept 2022"
"Henriques","Paco Fernandes","m","FRA","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","SR",NA,4.3,8,NA,12.3,"Sept 2022"
"Hepworth","Harry","m","GBR","16-19 June 2022","2022 Koper World Challenge Cup","final","Koper, Slovenia","FX",1,6.1,8.1,NA,14.2,"Jun 2022"
"Hepworth","Harry","m","GBR","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","FX",2,6.1,8,NA,14.1,"Jun 2022"
"Hepworth","Harry","m","GBR","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","SR",10,5,8.15,NA,13.15,"Jun 2022"
"Hepworth","Harry","m","GBR","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","VT1",5,5.6,8.6,NA,14.2,"Jun 2022"
"Hepworth","Harry","m","GBR","16-19 June 2022","2022 Koper World Challenge Cup","final","Koper, Slovenia","VT1",2,5.6,8.55,NA,14.15,"Jun 2022"
"Hepworth","Harry","m","GBR","16-19 June 2022","2022 Koper World Challenge Cup","final","Koper, Slovenia","VT2",2,5.6,9.3,NA,14.9,"Jun 2022"
"Hepworth","Harry","m","GBR","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","VT2",5,5.6,8.35,NA,13.95,"Jun 2022"
"Hepworth","Harry","m","GBR","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","FX",9,6.1,7.8,NA,13.9,"Sept 2022"
"Hepworth","Harry","m","GBR","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","SR",15,5.4,8.05,NA,13.45,"Sept 2022"
"Hilst","Sam van der","w","NED","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","FX",29,4.8,5.666,0.8,9.666,"Jun 2022"
"Hilst","Sam van der","w","NED","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","UB",12,4.5,7.366,NA,11.866,"Jun 2022"
"Hilton","Halle","w","IRL","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","BB",17,5.1,6.65,NA,11.75,"Sept 2022"
"Hilton","Halle","w","IRL","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","FX",23,5.1,6.45,0.3,11.25,"Sept 2022"
"Hiser","Christopher","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",25,5.1,8.15,NA,13.25,"Aug 2023"
"Hiser","Christopher","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","SR",29,4.9,8,NA,12.9,"Aug 2023"
"Holasova","Aneta","w","CZE","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","BB",21,5,6,0.1,10.9,"Jun 2022"
"Holasova","Aneta","w","CZE","9-12 June 2022","2022 Osijek World Challenge Cup","final","Osijek, Croatia","FX",5,4.9,7.666,NA,12.566,"Jun 2022"
"Holasova","Aneta","w","CZE","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","FX",3,4.9,7.833,NA,12.733,"Jun 2022"
"Holasova","Aneta","w","CZE","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","UB",9,4.2,7.766,NA,11.966,"Jun 2022"
"Holasova","Aneta","w","CZE","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","VT1",20,4.2,7.566,NA,11.766,"Jun 2022"
"Holasova","Aneta","w","CZE","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","VT2",20,3.8,8.333,NA,12.133,"Jun 2022"
"Holasova","Aneta","w","CZE","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","BB",29,4.7,6.3,0.1,10.9,"Sept 2022"
"Holasova","Aneta","w","CZE","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","FX",14,4.9,7.35,NA,12.25,"Sept 2022"
"Holasova","Aneta","w","CZE","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","UB",16,4.9,7.2,NA,12.1,"Sept 2022"
"Holasova","Aneta","w","CZE","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","VT1",7,4.2,8.75,NA,12.95,"Sept 2022"
"Holasova","Aneta","w","CZE","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","VT1",8,4.2,8.7,NA,12.9,"Sept 2022"
"Holasova","Aneta","w","CZE","24-25 Sept 2022","2022 Paris World Challenge Cup","final","Paris, France","VT2",7,3.8,8.6,NA,12.4,"Sept 2022"
"Holasova","Aneta","w","CZE","24-25 Sept 2022","2022 Paris World Challenge Cup","qual","Paris, France","VT2",8,3.8,8.75,NA,12.55,"Sept 2022"
"Holasova","Aneta","w","CZE","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","BB",11,4.7,7.066,NA,11.766,"Oct 2022"
"Holasova","Aneta","w","CZE","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","FX",5,4.9,7.733,NA,12.633,"Oct 2022"
"Holasova","Aneta","w","CZE","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","FX",8,4.9,7.433,0.2,12.133,"Oct 2022"
"Holasova","Aneta","w","CZE","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","UB",12,4.7,7.2,NA,11.9,"Oct 2022"
"Holasova","Aneta","w","CZE","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","VT1",6,4.2,8.766,NA,12.966,"Oct 2022"
"Holasova","Aneta","w","CZE","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","VT1",7,4.2,8.733,NA,12.933,"Oct 2022"
"Holasova","Aneta","w","CZE","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","VT2",6,3.8,8.766,NA,12.566,"Oct 2022"
"Holasova","Aneta","w","CZE","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","final","Szombathely, Hungary","VT2",7,3.8,8.6,NA,12.4,"Oct 2022"
"Hong","Asher","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,6,8.5,NA,14.5,"Aug 2022"
"Hong","Asher","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,6,8.5,NA,14.5,"Aug 2022"
"Hong","Asher","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","HB",NA,5.1,7.2,NA,12.3,"Aug 2022"
"Hong","Asher","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","HB",NA,5.1,5.95,NA,11.05,"Aug 2022"
"Hong","Asher","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PB",NA,6,8.7,NA,14.7,"Aug 2022"
"Hong","Asher","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PB",NA,6,8.85,NA,14.85,"Aug 2022"
"Hong","Asher","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PH",NA,5.7,6.5,NA,12.2,"Aug 2022"
"Hong","Asher","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PH",NA,5.7,7.75,NA,13.45,"Aug 2022"
"Hong","Asher","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","SR",NA,5.9,8.55,NA,14.45,"Aug 2022"
"Hong","Asher","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","SR",NA,5.9,8.45,NA,14.35,"Aug 2022"
"Hong","Asher","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,6,8.85,NA,14.85,"Aug 2022"
"Hong","Asher","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,6,9.05,NA,15.05,"Aug 2022"
"Hong","Asher","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",2,6,7.8,NA,13.8,"Feb 2022"
"Hong","Asher","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","HB",35,5,5.45,NA,10.45,"Feb 2022"
"Hong","Asher","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PB",4,6,8.25,NA,14.25,"Feb 2022"
"Hong","Asher","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PH",14,6,6.6,NA,12.6,"Feb 2022"
"Hong","Asher","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","SR",1,5.9,8.3,NA,14.2,"Feb 2022"
"Hong","Asher","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",1,6,8.9,NA,14.9,"Feb 2022"
"Hong","Asher","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",2,6.3,8.2,0.1,14.4,"Aug 2023"
"Hong","Asher","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","HB",8,5.6,7.85,NA,13.45,"Aug 2023"
"Hong","Asher","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PB",7,6,8.3,NA,14.3,"Aug 2023"
"Hong","Asher","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PH",26,5.8,6.5,NA,12.3,"Aug 2023"
"Hong","Asher","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","SR",1,6.1,8.3,NA,14.4,"Aug 2023"
"Hong","Asher","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","VT",1,6,9.1,0.1,15,"Aug 2023"
"Hong","Asher","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","FX",NA,6.2,7.5,0.4,13.3,"Aug 2023"
"Hong","Asher","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","FX",NA,6.2,8,0.4,13.8,"Aug 2023"
"Hong","Asher","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","HB",NA,5.4,8,NA,13.4,"Aug 2023"
"Hong","Asher","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","HB",NA,5.4,7.75,NA,13.15,"Aug 2023"
"Hong","Asher","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PB",NA,6,8.75,NA,14.75,"Aug 2023"
"Hong","Asher","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PB",NA,6,8.9,NA,14.9,"Aug 2023"
"Hong","Asher","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PH",NA,5.6,7.85,NA,13.45,"Aug 2023"
"Hong","Asher","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PH",NA,5.6,7.4,NA,13,"Aug 2023"
"Hong","Asher","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","SR",NA,6.1,8.55,NA,14.65,"Aug 2023"
"Hong","Asher","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","SR",NA,6.1,8.65,NA,14.75,"Aug 2023"
"Hong","Asher","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","VT",NA,6,8.85,0.1,14.75,"Aug 2023"
"Hong","Asher","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","VT",NA,6,8.5,0.1,14.4,"Aug 2023"
"Hong","Asher","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","FX",21,5.9,6.25,NA,12.15,"Feb 2023"
"Hong","Asher","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","HB",3,5.5,8.15,NA,13.65,"Feb 2023"
"Hong","Asher","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PB",4,6,8.7,NA,14.7,"Feb 2023"
"Hong","Asher","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PH",18,5.9,6.5,NA,12.4,"Feb 2023"
"Hong","Asher","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","SR",4,5.9,8.05,NA,13.95,"Feb 2023"
"Hong","Asher","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","VT",NA,6,8.35,0.3,14.05,"Feb 2023"
"Hoopes","Patrick","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PH",NA,6.4,5.55,NA,11.95,"Aug 2022"
"Hoopes","Patrick","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PH",NA,6.2,7.35,NA,13.55,"Aug 2022"
"Hoopes","Patrick","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PH",9,6.5,5.75,NA,12.25,"Jul 2022"
"Hoopes","Patrick","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PB",68,4.1,7.9,NA,12,"Aug 2023"
"Hoopes","Patrick","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PH",3,6.4,7.55,NA,13.95,"Aug 2023"
"Hoopes","Patrick","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PB",NA,4.3,8.7,NA,13,"Aug 2023"
"Hoopes","Patrick","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PB",NA,4.3,8.75,NA,13.05,"Aug 2023"
"Hoopes","Patrick","m","USA","26-27 Aug 2023","2023 U.S. Championships","qual","San Jose, CA","PH",NA,6.5,7.8,0.3,14,"Aug 2023"
"Hoopes","Patrick","m","USA","26-27 Aug 2023","2023 U.S. Championships","final","San Jose, CA","PH",NA,6.5,6.55,NA,13.05,"Aug 2023"
"Hoopes","Patrick","m","USA","24-26 Feb 2023","2023 Winter Cup","AAfinal","Louisville, Kentucky","PH",2,6.4,8.15,NA,14.55,"Feb 2023"
"Hribar","Anze","m","SLO","7-9 Oct 2022","2022 Mersin World Challenge Cup","qual","Mersin, Turkey","FX",9,5.7,8,NA,13.7,"Oct 2022"
"Hribar","Anze","m","SLO","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","FX",14,5.7,7.45,NA,13.15,"Oct 2022"
"Hribar","Lucija","w","SLO","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","BB",20,4.7,6.866,NA,11.566,"Apr 2022"
"Hribar","Lucija","w","SLO","31 Mar 2022 - 3 Apr 2022","2022 Baku World Cup","qual","Baku, Azerbaijan","UB",11,4.9,7.366,NA,12.266,"Apr 2022"
"Hribar","Lucija","w","SLO","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","BB",3,4.7,7.7,NA,12.4,"Mar 2022"
"Hribar","Lucija","w","SLO","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","BB",8,4.7,6.333,NA,11.033,"Mar 2022"
"Hribar","Lucija","w","SLO","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","FX",9,4.2,7.466,NA,11.666,"Mar 2022"
"Hribar","Lucija","w","SLO","17-20 Mar 2022","2022 Cairo World Cup","qual","Cairo, Egypt","UB",8,4.7,6.466,NA,11.166,"Mar 2022"
"Hribar","Lucija","w","SLO","17-20 Mar 2022","2022 Cairo World Cup","final","Cairo, Egypt","UB",7,4.8,5.8,NA,10.6,"Mar 2022"
"Hribar","Lucija","w","SLO","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","BB",11,4.4,7.233,NA,11.633,"Feb 2022"
"Hribar","Lucija","w","SLO","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","FX",4,4.2,7.7,NA,11.9,"Feb 2022"
"Hribar","Lucija","w","SLO","24-27 Feb 2022","2022 Cottbus World Cup","final","Cottbus, Germany","FX",8,0.4,8.4,6.5,2.3,"Feb 2022"
"Hribar","Lucija","w","SLO","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","UB",12,4.8,6.866,NA,11.666,"Feb 2022"
"Hribar","Lucija","w","SLO","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","BB",6,4.7,7.1,NA,11.8,"Mar 2022"
"Hribar","Lucija","w","SLO","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","BB",5,4.2,7.333,NA,11.533,"Mar 2022"
"Hribar","Lucija","w","SLO","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","FX",9,4.2,7.3,NA,11.5,"Mar 2022"
"Hribar","Lucija","w","SLO","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","FX",8,4.3,7.1,0.3,11.1,"Mar 2022"
"Hribar","Lucija","w","SLO","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","UB",4,4.8,7.6,NA,12.4,"Mar 2022"
"Hribar","Lucija","w","SLO","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","UB",6,4.7,6.066,NA,10.766,"Mar 2022"
"Hribar","Lucija","w","SLO","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","BB",18,4.7,5.7,NA,10.4,"Jun 2022"
"Hribar","Lucija","w","SLO","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","FX",9,4.2,7.6,0.1,11.7,"Jun 2022"
"Hribar","Lucija","w","SLO","16-19 June 2022","2022 Koper World Challenge Cup","qual","Koper, Slovenia","UB",4,5,8,NA,13,"Jun 2022"
"Hribar","Lucija","w","SLO","16-19 June 2022","2022 Koper World Challenge Cup","final","Koper, Slovenia","UB",4,5,8.1,NA,13.1,"Jun 2022"
"Hribar","Lucija","w","SLO","7-9 Oct 2022","2022 Mersin World Challenge Cup","final","Mersin, Turkey","BB",6,4.7,7.2,NA,11.9,"Oct 2022"
"Hribar","Lucija","w","SLO","7-9 Oct 2022","2022 Mersin World Challenge Cup","qual","Mersin, Turkey","BB",4,4.7,7.65,NA,12.35,"Oct 2022"
"Hribar","Lucija","w","SLO","7-9 Oct 2022","2022 Mersin World Challenge Cup","final","Mersin, Turkey","FX",8,4.2,7.5,NA,11.7,"Oct 2022"
"Hribar","Lucija","w","SLO","7-9 Oct 2022","2022 Mersin World Challenge Cup","qual","Mersin, Turkey","FX",6,4.2,7.7,NA,11.9,"Oct 2022"
"Hribar","Lucija","w","SLO","7-9 Oct 2022","2022 Mersin World Challenge Cup","qual","Mersin, Turkey","UB",9,4.9,7.45,NA,12.35,"Oct 2022"
"Hribar","Lucija","w","SLO","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","BB",7,4.7,7.3,NA,12,"Jun 2022"
"Hribar","Lucija","w","SLO","9-12 June 2022","2022 Osijek World Challenge Cup","final","Osijek, Croatia","BB",8,4.7,6.7,NA,11.4,"Jun 2022"
"Hribar","Lucija","w","SLO","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","FX",14,4.3,7.6,NA,11.9,"Jun 2022"
"Hribar","Lucija","w","SLO","9-12 June 2022","2022 Osijek World Challenge Cup","qual","Osijek, Croatia","UB",10,4.8,7.166,NA,11.966,"Jun 2022"
"Huddleston","David","m","BUL","7-9 Oct 2022","2022 Mersin World Challenge Cup","final","Mersin, Turkey","PB",4,5.7,8.45,NA,14.15,"Oct 2022"
"Huddleston","David","m","BUL","7-9 Oct 2022","2022 Mersin World Challenge Cup","qual","Mersin, Turkey","PB",7,5.7,8.4,NA,14.1,"Oct 2022"
"Huddleston","David","m","BUL","7-9 Oct 2022","2022 Mersin World Challenge Cup","qual","Mersin, Turkey","PH",22,4,7.1,NA,11.1,"Oct 2022"
"Huddleston","David","m","BUL","7-9 Oct 2022","2022 Mersin World Challenge Cup","final","Mersin, Turkey","SR",7,4.9,7.5,NA,12.4,"Oct 2022"
"Huddleston","David","m","BUL","7-9 Oct 2022","2022 Mersin World Challenge Cup","qual","Mersin, Turkey","SR",7,5.3,7.8,NA,13.1,"Oct 2022"
"Huddleston","David","m","BUL","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","PB",16,5,7,NA,12,"Oct 2022"
"Huddleston","David","m","BUL","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","PH",24,4.8,7.1,NA,11.9,"Oct 2022"
"Huddleston","David","m","BUL","30 Sept 2022 - 2 Oct 2022","2022 Szombathely World Challenge Cup","qual","Szombathely, Hungary","SR",21,4.5,8.4,3,9.9,"Oct 2022"
"Huovinen","Ilari","m","FIN","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","FX",33,4.9,5.45,0.5,9.85,"Mar 2022"
"Huovinen","Ilari","m","FIN","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","SR",30,3.5,8.05,NA,11.55,"Mar 2022"
"Huovinen","Ilari","m","FIN","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","VT1",17,4,9.3,NA,13.3,"Mar 2022"
"Huovinen","Ilari","m","FIN","26-29 Mar 2022","2022 Varna World Challenge Cup","qual","Varna, Bulgaria","VT2",17,4.4,8.85,0.1,13.15,"Mar 2022"
"Hurynovich","Dzmitry","m","BLR","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","HB",20,4.2,7.8,NA,12,"Feb 2022"
"Hurynovich","Dzmitry","m","BLR","24-27 Feb 2022","2022 Cottbus World Cup","qual","Cottbus, Germany","SR",9,5.9,7.533,NA,13.433,"Feb 2022"
"Hurynovich","Dzmitry","m","BLR","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","HB",13,4.2,7.833,NA,12.033,"Mar 2022"
"Hurynovich","Dzmitry","m","BLR","2-5 Mar 2022","2022 Doha World Cup","final","Doha, Qatar","SR",4,5.9,8.333,NA,14.233,"Mar 2022"
"Hurynovich","Dzmitry","m","BLR","2-5 Mar 2022","2022 Doha World Cup","qual","Doha, Qatar","SR",3,5.9,8.433,NA,14.333,"Mar 2022"
"Hymanson","Evan","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","FX",NA,5.2,7.75,NA,12.95,"Aug 2022"
"Hymanson","Evan","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","FX",NA,5.1,7.25,0.1,12.25,"Aug 2022"
"Hymanson","Evan","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","HB",NA,5.1,8.5,NA,13.6,"Aug 2022"
"Hymanson","Evan","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","HB",NA,5.2,8.3,NA,13.5,"Aug 2022"
"Hymanson","Evan","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PB",NA,5.3,8.1,NA,13.4,"Aug 2022"
"Hymanson","Evan","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PB",NA,5,7.6,NA,12.6,"Aug 2022"
"Hymanson","Evan","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","PH",NA,4.4,6.75,NA,11.15,"Aug 2022"
"Hymanson","Evan","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","PH",NA,4.4,8,NA,12.4,"Aug 2022"
"Hymanson","Evan","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","SR",NA,4.7,8.5,NA,13.2,"Aug 2022"
"Hymanson","Evan","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","SR",NA,4.7,8.2,NA,12.9,"Aug 2022"
"Hymanson","Evan","m","USA","19-20 Aug 2022","2022 U.S. Championships","qual","Tampa, FL","VT",NA,4.8,8.95,NA,13.75,"Aug 2022"
"Hymanson","Evan","m","USA","19-20 Aug 2022","2022 U.S. Championships","final","Tampa, FL","VT",NA,4.8,8.4,0.3,12.9,"Aug 2022"
"Hymanson","Evan","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","FX",22,5.3,7.9,0.1,13.1,"Jul 2022"
"Hymanson","Evan","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","HB",9,5,8.35,NA,13.35,"Jul 2022"
"Hymanson","Evan","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PB",26,4.2,8.6,NA,12.8,"Jul 2022"
"Hymanson","Evan","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","PH",21,4.4,7.7,NA,12.1,"Jul 2022"
"Hymanson","Evan","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","SR",18,4.7,8.2,NA,12.9,"Jul 2022"
"Hymanson","Evan","m","USA","28-31 July 2022","2022 U.S. Classic","AAfinal","West Valley City, Utah","VT",21,4.8,8.85,NA,13.65,"Jul 2022"
"Hymanson","Evan","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","FX",34,5.5,6.3,0.3,11.5,"Feb 2022"
"Hymanson","Evan","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","HB",19,5.1,7.65,NA,12.75,"Feb 2022"
"Hymanson","Evan","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PB",32,5.1,6.65,NA,11.75,"Feb 2022"
"Hymanson","Evan","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","PH",34,4.5,5.5,NA,10,"Feb 2022"
"Hymanson","Evan","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","SR",22,4.7,8.1,NA,12.8,"Feb 2022"
"Hymanson","Evan","m","USA","25-27 Feb 2022","2022 Winter Cup","AAfinal","Frisco, Texas","VT",33,4.8,8.4,NA,13.2,"Feb 2022"
"Hymanson","Evan","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","FX",45,5.4,6.95,0.1,12.25,"Aug 2023"
"Hymanson","Evan","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","HB",11,4.9,8.4,NA,13.3,"Aug 2023"
"Hymanson","Evan","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PB",17,5.8,7.95,NA,13.75,"Aug 2023"
"Hymanson","Evan","m","USA","4-6 Aug 2023","2023 Core Hydration Classic","AAfinal","Hoffman Estates, Illinois","PH",54,3.9,6.85,NA,10.75,"Aug 2023"
