"LastName","FirstName","Gender","Country","Date","Competition","Round","Location","Apparatus","Rank","D_Score","E_Score","Penalty","Score","New_Date"
"HAEMMERLE","Elisa","w","AUT","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",58,4.7,7.9,NA,12.6,"Jul 2021"
"HAEMMERLE","Elisa","w","AUT","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",82,4.1,8.433,NA,12.533,"Jul 2021"
"HATAKEDA","Hitomi","w","JPN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",35,5.2,7.8,NA,13,"Jul 2021"
"HATAKEDA","Hitomi","w","JPN","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",35,5.2,7.8,NA,13,"Jul 2021"
"HATAKEDA","Hitomi","w","JPN","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,5.2,7.8,NA,13,"Jul 2021"
"HATAKEDA","Hitomi","w","JPN","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","BB",NA,5.4,7.933,NA,13.333,"Aug 2021"
"HATAKEDA","Hitomi","w","JPN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",22,5.4,7.933,NA,13.333,"Jul 2021"
"HATAKEDA","Hitomi","w","JPN","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",22,5.4,7.933,NA,13.333,"Jul 2021"
"HATAKEDA","Hitomi","w","JPN","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5.4,7.933,NA,13.333,"Jul 2021"
"HATAKEDA","Hitomi","w","JPN","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","FX",NA,5.3,7.5,NA,12.8,"Aug 2021"
"HATAKEDA","Hitomi","w","JPN","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,6.1,8.033,NA,14.133,"Jul 2021"
"HATAKEDA","Hitomi","w","JPN","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","UB",NA,6.1,8,NA,14.1,"Aug 2021"
"HATAKEDA","Hitomi","w","JPN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",21,6.1,8.033,NA,14.133,"Jul 2021"
"HATAKEDA","Hitomi","w","JPN","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",21,6.1,8.033,NA,14.133,"Jul 2021"
"HATAKEDA","Hitomi","w","JPN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",83,5,7.566,0.3,12.266,"Jul 2021"
"HATAKEDA","Hitomi","w","JPN","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5,7.566,0.3,12.266,"Jul 2021"
"HEDUIT","Carolann","w","FRA","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","BB",14,5.1,7.466,NA,12.566,"Jul 2021"
"HEDUIT","Carolann","w","FRA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",28,5.2,8,NA,13.2,"Jul 2021"
"HEDUIT","Carolann","w","FRA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",28,5.2,8,NA,13.2,"Jul 2021"
"HEDUIT","Carolann","w","FRA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,5.2,8,NA,13.2,"Jul 2021"
"HEDUIT","Carolann","w","FRA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","BB",NA,5.1,7.733,NA,12.833,"Aug 2021"
"HEDUIT","Carolann","w","FRA","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","FX",15,5.2,7.833,NA,13.033,"Jul 2021"
"HEDUIT","Carolann","w","FRA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",34,5.2,7.7,NA,12.9,"Jul 2021"
"HEDUIT","Carolann","w","FRA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",34,5.2,7.7,NA,12.9,"Jul 2021"
"HEDUIT","Carolann","w","FRA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5.2,7.7,NA,12.9,"Jul 2021"
"HEDUIT","Carolann","w","FRA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","FX",NA,5.2,7.9,NA,13.1,"Aug 2021"
"HEDUIT","Carolann","w","FRA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,5.9,8.066,NA,13.966,"Jul 2021"
"HEDUIT","Carolann","w","FRA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","UB",NA,5.8,7.666,NA,13.466,"Aug 2021"
"HEDUIT","Carolann","w","FRA","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","UE",14,5.9,7.666,NA,13.566,"Jul 2021"
"HEDUIT","Carolann","w","FRA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",25,5.9,8.066,NA,13.966,"Jul 2021"
"HEDUIT","Carolann","w","FRA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",25,5.9,8.066,NA,13.966,"Jul 2021"
"HEDUIT","Carolann","w","FRA","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","VT",12,5.4,9,NA,14.4,"Jul 2021"
"HEDUIT","Carolann","w","FRA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",31,5.4,8.933,0.1,14.233,"Jul 2021"
"HEDUIT","Carolann","w","FRA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5.4,8.933,0.1,14.233,"Jul 2021"
"HEDUIT","Carolann","w","FRA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","VT",NA,5.4,8.8,NA,14.2,"Aug 2021"
"HIRAIWA","Yuna","w","JPN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",20,5.6,7.933,NA,13.533,"Jul 2021"
"HIRAIWA","Yuna","w","JPN","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",20,5.6,7.933,NA,13.533,"Jul 2021"
"HIRAIWA","Yuna","w","JPN","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,5.6,7.933,NA,13.533,"Jul 2021"
"HIRAIWA","Yuna","w","JPN","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","BB",NA,5.4,8.166,NA,13.566,"Aug 2021"
"HIRAIWA","Yuna","w","JPN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",47,5.2,7.766,0.3,12.666,"Jul 2021"
"HIRAIWA","Yuna","w","JPN","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",47,5.2,7.766,0.3,12.666,"Jul 2021"
"HIRAIWA","Yuna","w","JPN","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5.2,7.766,0.3,12.666,"Jul 2021"
"HIRAIWA","Yuna","w","JPN","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,5.2,6.5,NA,11.7,"Jul 2021"
"HIRAIWA","Yuna","w","JPN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",71,5.2,6.5,NA,11.7,"Jul 2021"
"HIRAIWA","Yuna","w","JPN","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",71,5.2,6.5,NA,11.7,"Jul 2021"
"HIRAIWA","Yuna","w","JPN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",47,5,8.733,NA,13.733,"Jul 2021"
"HIRAIWA","Yuna","w","JPN","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5,8.733,NA,13.733,"Jul 2021"
"HIRAIWA","Yuna","w","JPN","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","VT",NA,5,8.9,NA,13.9,"Aug 2021"
"HOLASOVA","Aneta","w","CZE","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",68,4.4,7.533,NA,11.933,"Jul 2021"
"HOLASOVA","Aneta","w","CZE","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",68,4.4,7.533,NA,11.933,"Jul 2021"
"HOLASOVA","Aneta","w","CZE","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",80,4.4,6.7,NA,11.1,"Jul 2021"
"HOLASOVA","Aneta","w","CZE","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",80,4.4,6.7,0.1,11.1,"Jul 2021"
"HOLASOVA","Aneta","w","CZE","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",77,4.3,7.233,NA,11.533,"Jul 2021"
"HOLASOVA","Aneta","w","CZE","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",77,4.3,7.233,NA,11.533,"Jul 2021"
"HOLASOVA","Aneta","w","CZE","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",81,4,8.566,NA,12.566,"Jul 2021"
"HOLBURA","Maria","w","ROU","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",43,5.4,7.3,NA,12.7,"Jul 2021"
"HOLBURA","Maria","w","ROU","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",43,5.4,7.3,NA,12.7,"Jul 2021"
"HOLBURA","Maria","w","ROU","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",65,4.9,7.3,NA,12.2,"Jul 2021"
"HOLBURA","Maria","w","ROU","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",65,4.9,7.3,NA,12.2,"Jul 2021"
"HOLBURA","Maria","w","ROU","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",80,4.9,6.2,NA,11.1,"Jul 2021"
"HOLBURA","Maria","w","ROU","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",80,4.9,6.2,NA,11.1,"Jul 2021"
"HOLBURA","Maria","w","ROU","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",72,4.6,8.566,NA,13.166,"Jul 2021"
"ILIANKOVA","Anastasiia","w","ROC","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",91,3.8,4.483,NA,NA,"Jul 2021"
"ILIANKOVA","Anastasiia","w","ROC","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",NA,NA,NA,NA,NA,"Jul 2021"
"ILIANKOVA","Anastasiia","w","ROC","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",3,6.4,8.566,NA,14.966,"Jul 2021"
"ILIANKOVA","Anastasiia","w","ROC","1-Aug-21","Olympic Games","final","Tokyo, Japan","UE",2,6.3,8.533,NA,14.83,"Aug 2021"
"IORDACHE","Larisa Andreea","w","ROU","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",4,6.2,7.933,NA,14.133,"Jul 2021"
"JESUS SANT",NA,"w","FRA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,5.3,7.933,NA,13.233,"Jul 2021"
"JESUS SANT",NA,"w","FRA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","BB",NA,5.6,7.966,NA,13.566,"Aug 2021"
"JESUS SANT",NA,"w","FRA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5.4,8.066,0.3,13.166,"Jul 2021"
"JESUS SANT",NA,"w","FRA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","FX",NA,5.6,8.1,NA,13.7,"Aug 2021"
"JESUS SANT",NA,"w","FRA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,6.4,8.166,NA,14.566,"Jul 2021"
"JESUS SANT",NA,"w","FRA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","UB",NA,6.1,8.1,NA,14.2,"Aug 2021"
"JESUS SANT",NA,"w","FRA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5.4,9.166,0.1,14.466,"Jul 2021"
"JESUS SANT",NA,"w","FRA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","VT",NA,5.4,9.1,NA,14.5,"Aug 2021"
"JESUS SANTOS","Melanie","w","FRA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",26,5.3,7.933,NA,13.233,"Jul 2021"
"JESUS SANTOS","Melanie","w","FRA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",25,5.4,8.066,0.3,13.166,"Jul 2021"
"JESUS SANTOS","Melanie","w","FRA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",11,6.4,8.166,NA,14.566,"Jul 2021"
"JESUS SANTOS","Melanie","w","FRA","1-Aug-21","Olympic Games","final","Tokyo, Japan","UE",6,6.1,7.933,NA,14.03,"Aug 2021"
"KINSELLA","Alice","w","GBR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",63,5.5,6.6,NA,12.1,"Jul 2021"
"KINSELLA","Alice","w","GBR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",63,5.5,6.6,NA,12.1,"Jul 2021"
"KINSELLA","Alice","w","GBR","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,5.5,6.6,NA,12.1,"Jul 2021"
"KINSELLA","Alice","w","GBR","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","BB",NA,5.7,7.633,NA,13.333,"Aug 2021"
"KINSELLA","Alice","w","GBR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",41,5.4,7.666,0.3,12.766,"Jul 2021"
"KINSELLA","Alice","w","GBR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",41,5.4,7.666,0.3,12.766,"Jul 2021"
"KINSELLA","Alice","w","GBR","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5.4,7.666,0.3,12.766,"Jul 2021"
"KINSELLA","Alice","w","GBR","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","FX",NA,4.9,7.9,NA,12.8,"Aug 2021"
"KINSELLA","Alice","w","GBR","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,5.5,7.133,NA,12.633,"Jul 2021"
"KINSELLA","Alice","w","GBR","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","UB",NA,5.8,8.366,NA,14.166,"Aug 2021"
"KINSELLA","Alice","w","GBR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",57,5.5,7.133,NA,12.633,"Jul 2021"
"KINSELLA","Alice","w","GBR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",57,5.5,7.133,NA,12.633,"Jul 2021"
"KINSELLA","Alice","w","GBR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",35,5.4,8.766,NA,14.166,"Jul 2021"
"KINSELLA","Alice","w","GBR","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5.4,8.766,NA,14.166,"Jul 2021"
"KINSELLA","Alice","w","GBR","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","VT",NA,5.4,8.866,NA,14.266,"Aug 2021"
"KOVACS","Zsofia","w","HUN","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","BB",19,5.4,6.7,NA,12.1,"Jul 2021"
"KOVACS","Zsofia","w","HUN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",29,5.3,7.833,NA,13.133,"Jul 2021"
"KOVACS","Zsofia","w","HUN","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",29,5.3,7.833,NA,13.133,"Jul 2021"
"KOVACS","Zsofia","w","HUN","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","FX",22,5,7.6,NA,12.6,"Jul 2021"
"KOVACS","Zsofia","w","HUN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",48,5,7.766,0.1,12.666,"Jul 2021"
"KOVACS","Zsofia","w","HUN","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",48,5,7.766,0.1,12.666,"Jul 2021"
"KOVACS","Zsofia","w","HUN","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","UE",9,6.3,7.933,NA,14.233,"Jul 2021"
"KOVACS","Zsofia","w","HUN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",14,6.3,8.133,NA,14.433,"Jul 2021"
"KOVACS","Zsofia","w","HUN","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",14,6.3,8.133,NA,14.433,"Jul 2021"
"KOVACS","Zsofia","w","HUN","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","VT",9,5.4,9.1,NA,14.5,"Jul 2021"
"KOVACS","Zsofia","w","HUN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",16,5.4,9.1,NA,14.5,"Jul 2021"
"LEE","Sunisa","w","USA","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","BB",2,6.1,7.733,NA,13.833,"Jul 2021"
"LEE","Sunisa","w","USA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",3,6.2,8,NA,14.2,"Jul 2021"
"LEE","Sunisa","w","USA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",3,6.2,8,NA,14.2,"Jul 2021"
"LEE","Sunisa","w","USA","1-Aug-21","Olympic Games","final","Tokyo, Japan","BB",5,6.4,7.466,NA,13.86,"Aug 2021"
"LEE","Sunisa","w","USA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,6.2,8,NA,14.2,"Jul 2021"
"LEE","Sunisa","w","USA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","BB",NA,6.2,7.933,NA,14.133,"Aug 2021"
"LEE","Sunisa","w","USA","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","FX",5,5.6,8.1,NA,13.7,"Jul 2021"
"LEE","Sunisa","w","USA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",18,5.6,7.833,NA,13.433,"Jul 2021"
"LEE","Sunisa","w","USA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",18,5.6,7.833,NA,13.433,"Jul 2021"
"LEE","Sunisa","w","USA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5.6,7.833,NA,13.433,"Jul 2021"
"LEE","Sunisa","w","USA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","FX",NA,5.7,7.966,NA,13.666,"Aug 2021"
"LEE","Sunisa","w","USA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,6.6,8.6,NA,15.2,"Jul 2021"
"LEE","Sunisa","w","USA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","UB",NA,6.8,8.6,NA,15.4,"Aug 2021"
"LEE","Sunisa","w","USA","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","UE",1,6.8,8.5,NA,15.3,"Jul 2021"
"LEE","Sunisa","w","USA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",2,6.6,8.6,NA,15.2,"Jul 2021"
"LEE","Sunisa","w","USA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",2,6.6,8.6,NA,15.2,"Jul 2021"
"LEE","Sunisa","w","USA","1-Aug-21","Olympic Games","final","Tokyo, Japan","UE",3,6.2,8.3,NA,14.5,"Aug 2021"
"LEE","Sunisa","w","USA","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","VT",5,5.4,9.2,NA,14.6,"Jul 2021"
"LEE","Sunisa","w","USA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",24,5.4,8.933,NA,14.333,"Jul 2021"
"LEE","Sunisa","w","USA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5.4,8.933,NA,14.333,"Jul 2021"
"LEE","Yunseo","w","KOR","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","BB",24,4.7,6.566,NA,11.266,"Jul 2021"
"LEE","Yunseo","w","KOR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",42,5.5,7.341,NA,12.841,"Jul 2021"
"LEE","Yunseo","w","KOR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",42,5.5,7.341,NA,12.841,"Jul 2021"
"LEE","Yunseo","w","KOR","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","FX",20,5.2,7.466,NA,12.666,"Jul 2021"
"LEE","Yunseo","w","KOR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",30,5.2,7.766,NA,12.966,"Jul 2021"
"LEE","Yunseo","w","KOR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",30,5.2,7.766,NA,12.966,"Jul 2021"
"LEE","Yunseo","w","KOR","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","UE",7,6.3,8,NA,14.3,"Jul 2021"
"LEE","Yunseo","w","KOR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",16,6.3,8.033,NA,14.333,"Jul 2021"
"LEE","Yunseo","w","KOR","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",16,6.3,8.033,NA,14.333,"Jul 2021"
"LEE","Yunseo","w","KOR","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","VT",22,4.6,8.8,NA,13.4,"Jul 2021"
"LEE","Yunseo","w","KOR","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",61,4.6,8.8,NA,13.4,"Jul 2021"
"LISTUNOVA","Viktoriia","w","ROC","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",13,5.6,8.266,NA,13.866,"Jul 2021"
"LISTUNOVA","Viktoriia","w","ROC","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",13,5.6,8.266,NA,13.866,"Jul 2021"
"LISTUNOVA","Viktoriia","w","ROC","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,5.6,8.266,NA,13.866,"Jul 2021"
"LISTUNOVA","Viktoriia","w","ROC","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","BB",NA,6,8.333,NA,14.333,"Aug 2021"
"LISTUNOVA","Viktoriia","w","ROC","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",6,5.6,8.4,NA,14,"Jul 2021"
"LISTUNOVA","Viktoriia","w","ROC","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",6,5.6,8.4,NA,14,"Jul 2021"
"LISTUNOVA","Viktoriia","w","ROC","1-Aug-21","Olympic Games","final","Tokyo, Japan","FX",8,5.2,7.3,0.1,12.4,"Aug 2021"
"LISTUNOVA","Viktoriia","w","ROC","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5.6,8.4,NA,14,"Jul 2021"
"LISTUNOVA","Viktoriia","w","ROC","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","FX",NA,5.7,8.466,NA,14.166,"Aug 2021"
"LISTUNOVA","Viktoriia","w","ROC","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,6.4,8.366,NA,14.766,"Jul 2021"
"LISTUNOVA","Viktoriia","w","ROC","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","UB",NA,6.4,8.5,NA,14.9,"Aug 2021"
"LISTUNOVA","Viktoriia","w","ROC","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",6,6.4,8.366,NA,14.766,"Jul 2021"
"LISTUNOVA","Viktoriia","w","ROC","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",6,6.4,8.366,NA,14.766,"Jul 2021"
"LISTUNOVA","Viktoriia","w","ROC","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",26,5.4,8.9,NA,14.3,"Jul 2021"
"LISTUNOVA","Viktoriia","w","ROC","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,5.4,8.9,NA,14.3,"Jul 2021"
"LU","Yufei","w","CHN","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","BB",7,5.8,7.333,NA,13.133,"Jul 2021"
"LU","Yufei","w","CHN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",5,6,8.1,NA,14.1,"Jul 2021"
"LU","Yufei","w","CHN","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",5,6,8.1,NA,14.1,"Jul 2021"
"LU","Yufei","w","CHN","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,6,8.1,NA,14.1,"Jul 2021"
"LU","Yufei","w","CHN","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","BB",NA,6,7.966,NA,13.966,"Aug 2021"
"LU","Yufei","w","CHN","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","FX",19,5,7.833,NA,12.833,"Jul 2021"
"LU","Yufei","w","CHN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","FX",48,5,7.766,0.1,12.666,"Jul 2021"
"LU","Yufei","w","CHN","25-Jul-21","Olympic Games","qual","Tokyo, Japan","FX",48,5,7.766,0.1,12.666,"Jul 2021"
"LU","Yufei","w","CHN","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","FX",NA,5,7.766,0.1,12.666,"Jul 2021"
"LU","Yufei","w","CHN","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","FX",NA,5.2,7.966,NA,13.166,"Aug 2021"
"LU","Yufei","w","CHN","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","UB",NA,6.2,8.5,NA,14.7,"Jul 2021"
"LU","Yufei","w","CHN","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","UB",NA,6.1,7.233,NA,13.333,"Aug 2021"
"LU","Yufei","w","CHN","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","UE",17,6,7.333,NA,13.333,"Jul 2021"
"LU","Yufei","w","CHN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","UE",7,6.2,8.5,NA,14.7,"Jul 2021"
"LU","Yufei","w","CHN","25-Jul-21","Olympic Games","qual","Tokyo, Japan","UE",7,6.2,8.5,NA,14.7,"Jul 2021"
"LU","Yufei","w","CHN","1-Aug-21","Olympic Games","final","Tokyo, Japan","UE",4,6,8.4,NA,14.4,"Aug 2021"
"LU","Yufei","w","CHN","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","VT",20,4.8,8.7,NA,13.5,"Jul 2021"
"LU","Yufei","w","CHN","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","VT",50,4.8,8.8,NA,13.6,"Jul 2021"
"LU","Yufei","w","CHN","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","VT",NA,4.8,8.8,NA,13.6,"Jul 2021"
"MAGGIO","Martina","w","ITA","THU 29 JUL 2021","Olympic Games","AAfinal","Tokyo, Japan","BB",8,5,8.066,NA,13.066,"Jul 2021"
"MAGGIO","Martina","w","ITA","SUN 25 JUL 2021","Olympic Games","AAqual","Tokyo, Japan","BB",31,5,8.066,NA,13.066,"Jul 2021"
"MAGGIO","Martina","w","ITA","25-Jul-21","Olympic Games","qual","Tokyo, Japan","BB",31,5,8.066,NA,13.066,"Jul 2021"
"MAGGIO","Martina","w","ITA","25-Jul-21","Olympic Games","TeamQual","Tokyo, Japan","BB",NA,5,8.066,NA,13.066,"Jul 2021"
"MAGGIO","Martina","w","ITA","1-Aug-21","Olympic Games","TeamFinal","Tokyo, Japan","BB",NA,4.9,8.175,NA,13.075,"Aug 2021"
